status,gender,province,birthPlace,deathDate,deathCause,actor
0,0,5,Hwash Village,2013,10,5
0,2,5,Hwash Village,2013,10,5
1,0,2,Misraba,2013,11,5
0,1,2,Mouadamiyeh,2013,10,5
0,2,2,Mouadamiyeh,2013,10,5
0,1,2,Mouadamiyeh,2013,10,5
1,0,2,Qaysa,2013,10,5
0,1,7,Warr,2013,11,5
1,0,2,Douma,2013,11,5
1,0,2,Mouadamiyeh,2013,11,5
1,0,8,Telminis,2013,11,5
0,0,11,Hamidiya,2013,3,5
0,0,3,Enkhel,2013,5,5
1,0,6,Markadeh,2013,11,5
1,0,8,Epleen,2013,11,5
1,0,9,Bustan Rihan neighborhood,2013,11,6
0,0,7,Khalidiya,2013,10,5
1,0,0,Bayanoun,2013,11,5
1,0,7,Zara,2013,11,5
1,0,7,Zara,2013,11,5
1,0,2,Misraba,2013,11,5
1,0,2,Misraba,2013,11,5
1,0,2,Misraba,2013,11,5
1,0,2,Madyara,2013,11,5
1,0,7,Zahraa,2013,11,5
1,0,0,Meng,2013,11,5
1,0,2,Marj,2013,11,5
1,0,2,Douma,2013,11,5
0,2,2,Serghaya,2013,10,5
0,2,2,Serghaya,2013,10,5
1,0,8,Neirab,2013,11,5
1,0,2,Qaysa,2013,11,5
1,0,0,Meng,2013,11,5
1,0,3,Daraa Al-Balad,2013,11,5
0,0,2,Douma,2013,10,5
0,1,2,Douma,2013,10,5
0,1,7,Ghantto,2013,10,5
0,0,7,Hula,2013,10,5
0,0,7,Hula,2013,10,5
0,0,0,Hritan,2013,5,5
0,0,2,Douma,2013,10,5
0,0,2,Douma,2013,10,5
0,0,1,Jobar,2013,10,5
0,1,2,Ein Tarma,2013,10,5
0,0,2,Ein Tarma,2013,10,5
0,0,1,Jobar,2013,10,5
1,0,2,Mouadamiyeh,2013,11,5
0,1,0,Bayanoun,2013,11,5
1,0,8,Killi,2013,11,5
1,0,8,Al-Mintar village,2013,11,5
1,0,0,Tqad,2013,11,5
1,0,1,Jobar,2013,10,5
1,0,1,Jobar,2013,10,5
1,0,3,Namr,2013,11,5
1,0,3,Dara Al-Balad,2013,11,5
0,0,3,East Mlaiha,2013,10,5
1,0,7,Bayada,2013,11,5
1,0,2,Douma,2013,11,5
1,0,2,Douma,2013,11,5
1,0,2,Harasta,2013,11,5
0,3,2,Douma,2013,9,5
1,0,2,Nashabia,2013,10,5
1,0,2,Nashabia,2013,11,5
1,0,2,Dumair,2013,10,5
1,0,2,Yalda,2013,11,5
0,0,2,Mleha,2013,11,5
0,0,2,Douma,2013,15,5
0,0,2,Douma,2013,15,5
0,0,2,Douma,2013,15,5
1,0,1,Midan,2013,15,5
0,0,2,Jesreen,2013,11,5
0,0,2,Douma,2013,15,5
0,3,2,Douma,2013,15,5
1,0,7,Bab Sbaa,2013,11,5
1,0,3,Enkhel,2013,11,5
0,1,2,Erbeen,2013,15,5
1,0,2,Jarba village,2013,11,5
1,0,8,Ternabeh,2013,11,6
0,0,2,Douma,2013,11,5
1,0,1,Qadam,2013,11,5
1,0,1,Qadam,2013,11,5
0,0,5,Huribnefseh,2013,10,5
0,3,2,Harasta,2013,10,5
0,1,1,Assali,2013,15,5
1,0,2,Sbaineh,2013,11,5
0,0,4,Jnaineh,2013,10,5
1,0,1,Qadam,2013,11,5
0,1,2,Hejjera,2013,10,5
0,0,3,Enkhel,2013,10,5
1,0,2,Rihan,2013,11,5
1,0,2,Douma,2013,11,5
1,0,3,Enkhel,2013,11,5
1,0,0,Manbej,2013,11,5
0,1,0,Old Allepo,2013,10,5
1,0,2,Qaysa,2013,11,5
1,0,7,Bayada,2013,11,5
1,0,7,Mreijeh,2013,10,5
1,0,7,Qaryatain,2013,10,5
1,0,7,Safsafa,2013,10,5
1,0,7,Khalidiya,2013,10,5
0,1,0,Old Aleppo,2013,10,5
1,0,1,Midan,2013,11,5
1,0,3,Mahajja,2013,11,5
0,2,7,Rastan,2013,15,5
0,0,7,Rastan,2013,15,5
0,3,7,Rastan,2013,15,5
0,2,7,Rastan,2013,15,5
0,2,11,Jobata Khashab,2013,10,5
0,0,1,Qaboun,2013,10,5
1,0,2,Douma,2013,10,5
0,0,4,Sbikhan,2013,11,5
0,0,2,Mleha,2013,10,5
0,0,2,Mleha,2013,10,5
1,0,8,Taftanaz,2013,11,5
0,3,3,Sheikh Miskeen,2013,10,5
0,0,3,Sheikh Miskeen,2013,10,5
0,1,3,Sheikh Miskeen,2013,10,5
0,1,3,Sheikh Miskeen,2013,10,5
1,0,4,Ashara,2013,11,5
1,0,2,Douma,2013,11,5
0,0,2,Douma,2013,10,5
0,1,2,Rihan,2013,10,5
1,0,2,Der Salman,2013,11,5
1,0,2,Saqba,2013,11,5
1,0,8,Sarmada,2013,11,5
0,0,7,Telbeiseh,2013,10,5
1,0,5,Hawiz,2013,11,5
0,2,5,Kafrenabaudeh,2013,10,5
0,0,7,Waar,2013,11,5
1,0,2,Abbada,2013,11,5
0,0,1,Qaboun,2013,11,5
1,0,2,Douma,2013,11,5
0,0,2,Douma,2013,10,5
1,0,2,Otaiba,2013,11,5
1,0,3,Dara Al-Balad,2013,11,5
0,0,2,Harasta,2013,10,5
1,0,3,Sheikh Miskeen,2013,10,5
0,1,3,Enkhel,2013,11,5
0,0,11,Nasiriyah,2013,10,5
0,0,5,Morek,2013,3,5
1,0,2,Hfer Fuqa,2013,11,5
1,0,2,Saqba,2013,11,5
0,2,2,Douma,2013,11,5
0,0,7,Warr,2013,11,5
0,0,2,Douma,2013,11,5
1,0,3,Sheikh Miskeen,2013,11,5
0,0,2,Jesreen,2013,10,5
0,0,1,Yarmuk Camp,2013,10,5
1,0,8,Al-Zawia Mount: Rami,2013,11,5
0,1,2,Hejjera,2013,10,5
1,0,0,Mare,2013,11,5
1,0,5,Kernaz,2013,11,5
1,0,5,Mugeer,2013,11,5
0,0,2,Mleha,2013,10,5
1,0,0,Atarib,2013,11,5
1,0,0,Kfarhalab,2013,11,5
1,0,0,Eibeen Simon,2013,11,5
0,0,2,Mleha,2013,10,5
1,0,2,Douma,2013,11,5
1,0,8,Kafryhmoul,2013,11,5
1,0,8,Taftanaz,2013,11,5
1,0,0,Jaina,2013,11,5
1,0,0,Atarib,2013,11,5
0,1,2,Kafr Batna,2013,10,5
0,1,2,Kafr Batna,2013,10,5
0,3,2,Kafr Batna,2013,10,5
0,1,2,Saqba,2013,10,5
0,0,2,Kafr Batna,2013,10,5
0,0,1,Jobar,2013,10,5
0,0,1,Jobar,2013,10,5
0,3,2,Kafr Batna,2013,10,5
1,0,2,Zamalka,2013,10,5
0,2,2,Kafr Batna,2013,10,5
0,0,2,Madyara,2013,10,5
0,0,2,Mleha,2013,10,5
0,0,2,Beit Naeim,2013,10,5
1,0,7,Waar,2013,2,5
1,0,1,Qaboun,2013,10,5
0,0,2,Douma,2013,10,5
0,0,7,Telbeiseh,2013,10,5
0,0,2,Serghaya,2013,2,5
1,0,8,Taftanaz,2013,11,5
0,0,2,Kafr Batna,2013,10,5
0,0,1,Midan,2013,10,5
1,0,2,Douma,2013,11,5
1,0,0,Ashrafieh neighborhood,2013,11,5
0,0,2,Harasta,2013,10,5
0,0,0,Hayyan,2013,11,5
0,1,2,Douma,2013,10,5
0,1,2,Mleha,2013,10,5
1,0,2,Douma,2013,10,5
1,0,2,Otaiba,2013,11,5
0,3,2,Douma,2013,9,5
0,0,7,Bab Hood,2013,10,5
1,0,2,Hamouria,2013,11,5
0,0,2,Hejjera,2013,10,5
1,0,2,Abbada,2013,11,5
0,0,2,Mouadamiyeh,2013,10,5
1,0,8,Sarmeen,2013,11,5
0,0,0,Sahareh,2013,2,5
0,0,5,Mount Shahshabo,2013,10,5
1,0,8,Merten,2013,11,5
0,2,0,Fardous,2013,11,1
0,0,7,Qusair,2013,11,5
0,0,7,Qusair,2013,15,5
0,0,7,Qusair,2013,10,5
1,0,4,Hawayij village,2013,11,5
0,2,0,Kafrahamreh,2013,10,5
0,1,0,Kafrahamreh,2013,10,5
0,1,0,Kafrahamreh,2013,10,5
0,2,0,Kafrahamreh,2013,10,5
0,0,0,Kafrahamreh,2013,15,5
0,2,0,Kafrahamreh,2013,10,5
0,0,0,Kafrahamreh,2013,10,5
0,2,0,Kafrahamreh,2013,10,5
0,1,0,Kafrahamreh,2013,10,5
0,0,0,Kafrahamreh,2013,10,5
0,1,0,Kafrahamreh,2013,10,5
0,0,0,Kafrahamreh,2013,10,5
0,1,0,Kafrahamreh,2013,10,5
0,1,0,Kafrahamreh,2013,10,5
0,1,0,Kafrahamreh,2013,10,5
0,0,0,Kafrahamreh,2013,10,5
0,0,0,Kafrahamreh,2013,10,5
0,2,0,Kafrahamreh,2013,10,5
1,0,0,Meng,2013,11,5
1,0,0,Bab,2013,11,5
0,0,0,Kafrahamreh,2013,10,5
0,2,0,Kafrahamreh,2013,10,5
0,0,0,Kafrahamreh,2013,10,5
1,0,7,Qusair,2013,11,5
1,0,7,Rastan,2013,11,5
0,3,0,Kafrahamreh,2013,11,5
1,0,7,Baba Amr,2013,11,5
1,0,5,Kernaz,2013,11,5
0,0,7,Rastan,2013,10,5
1,0,7,Qusair: Dabaa,2013,11,5
1,0,7,Qusair,2013,11,5
0,1,7,Jeb el-Jandali,2013,10,5
1,0,0,Alshyoukh Tahtani,2013,11,5
1,0,7,Qusair,2013,11,5
1,0,7,Palmyra,2013,11,5
1,0,7,Qusair,2013,11,5
1,0,5,Kabr Fidda,2013,11,5
1,0,7,Der Baalba,2013,4,5
0,0,3,Al-Kateeba,2013,5,5
0,0,2,Serghaya,2013,2,5
0,0,2,Serghaya,2013,2,5
1,0,4,Hawayij village,2013,11,5
1,0,7,Granada,2013,11,5
0,0,7,Qusair,2013,15,5
1,0,7,Baba Amr,2013,11,5
1,0,7,Baba Amr,2013,11,5
0,0,8,Binnish,2013,10,5
0,0,3,Jassim,2013,2,5
0,1,7,Telbeiseh,2013,10,5
1,0,7,Mubarakiya,2013,11,5
1,0,7,Jobar,2013,11,5
1,0,4,Hawayij village,2013,11,5
0,0,2,Serghaya,2013,2,5
0,0,2,Serghaya,2013,2,5
0,0,2,Serghaya,2013,2,5
0,0,2,Serghaya,2013,2,5
1,0,7,Telbeiseh,2013,10,5
1,0,7,East Bweida,2013,11,5
1,0,7,Talbiseh,2013,11,5
0,0,2,Al-Tal,2013,1,5
1,0,0,Izaz,2013,11,5
0,0,2,Serghaya,2013,2,5
0,0,2,Serghaya,2013,10,5
1,0,7,Baba Amrow,2013,11,5
1,0,7,Qouseir: Dabaa village,2013,11,5
0,0,5,Kafarzita,2013,10,5
1,0,4,Hawayij village,2013,11,5
1,1,7,Baba Amr,2013,11,5
1,0,2,Ein Hour,2013,10,5
1,0,7,Tadmur,2013,1,5
1,0,7,Talbiseh,2013,11,5
0,0,7,Wadi Arab,2013,11,5
0,0,2,Serghaya,2013,2,5
0,0,1,Midan,2013,2,5
0,0,1,Midan,2013,2,5
1,0,7,Bayada,2013,11,5
1,0,2,Harasta,2013,11,5
1,0,7,Talbisa,2013,11,5
1,0,4,Hawayij village,2013,11,5
0,0,2,Serghaya,2013,11,5
0,0,7,Qusair,2013,10,5
0,0,7,Qaryaten,2013,15,5
0,1,7,Qareaten,2013,15,5
0,2,2,Serghaya,2013,10,5
1,0,5,Kernaz,2013,11,5
1,0,7,Hashemyah Village,2013,11,5
1,0,5,Tamanaat Al-Ghab,2013,11,5
0,0,5,Kernaz,2013,10,5
1,0,5,Mesyaf: Hayalin,2013,5,5
0,0,5,Salhab,2013,11,1
1,0,7,Baba Amr,2013,11,5
0,3,0,Sfaireh,2013,11,6
0,0,7,Qousir: Jouseih,2013,10,5
1,0,6,Qameshlo,2013,11,5
1,0,7,Qousir: Jouseih,2013,11,5
0,0,5,Aqraba,2013,6,5
1,0,7,Tadmour : Sokhneh,2013,11,5
0,0,7,Qusair,2013,11,5
0,0,7,Rastan : Tansen Village,2013,5,5
0,0,5,Hilfaya,2013,10,5
0,0,6,<U+0627><U+0644><U+0623><U+063A><U+0628><U+064A><U+0634>,2013,2,4
0,0,12,Ain Issa,2014,6,6
0,0,12,Slouk,2014,6,6
1,0,7,Jeb el-Jandali,2014,11,5
0,1,3,Ebttaa,2014,15,5
0,3,3,Ebttaa,2014,15,5
0,2,3,Ebttaa,2014,15,5
0,0,3,Ebttaa,2014,15,5
0,0,3,Dael,2014,15,5
0,2,3,Dael,2014,15,5
0,2,3,Dael,2014,15,5
0,0,0,Bab: Aeryma,2014,6,6
0,1,2,Douma,2014,9,5
0,0,7,Rastan,2014,15,5
0,0,7,Rastan,2014,15,5
1,0,7,Rastan,2014,15,5
0,0,7,Rastan,2014,15,5
0,1,7,Rastan,2014,15,5
1,0,3,Nahta,2014,11,5
1,0,5,Halfaya,2014,11,5
1,0,3,Msaifreh,2014,11,5
1,0,7,Hula,2014,11,0
1,0,2,Wadi Barada: Deir Meqren,2014,11,1
0,1,3,Ebttaa,2014,10,5
1,0,3,Dael,2014,10,5
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Kabbasin,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,2,0,Bab,2014,15,2
0,2,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,4,Bukmal,2014,5,6
0,1,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
1,0,2,Wadi Barada,2014,11,1
0,2,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,2,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
1,0,4,Ashara,2014,10,5
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
1,0,0,Tadif,2014,6,6
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
1,0,0,Tadif,2014,6,6
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Jarablus,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bab,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,0,0,Bazzaa,2014,15,2
0,3,2,Douma,2014,15,5
0,2,8,Khan Sheikhoun,2014,15,5
0,2,7,Rastan,2014,10,5
0,0,3,Ebttaa,2014,15,5
0,1,2,Douma,2014,15,5
0,1,2,Douma,2014,15,5
0,0,3,Dael,2014,15,5
0,0,3,Dael,2014,15,5
0,0,12,Tel Abyad,2014,6,6
0,0,2,Saqba,2014,15,5
0,0,2,Saqba,2014,15,5
0,0,2,Saqba,2014,15,5
0,0,2,Abbada,2014,15,5
1,0,2,Douma,2014,11,5
0,3,2,Douma,2014,9,5
0,0,2,Ein Tarma,2014,15,5
0,0,2,Ein Tarma,2014,15,5
0,1,2,Ein Tarma,2014,15,5
0,1,1,Jobar,2014,15,5
0,1,1,Jobar,2014,15,5
1,0,2,Kanaker,2014,11,5
0,2,8,Taftanaz,2014,15,5
0,1,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bazzaa,2014,15,5
0,1,0,Bab,2014,15,5
0,0,0,Kabbasin,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,1,0,Bab,2014,15,5
0,1,0,Bab,2014,15,5
0,1,0,Bab,2014,15,5
1,0,7,Hula,2014,10,5
1,0,3,Giza,2014,11,5
0,0,3,Dael,2014,10,5
0,0,0,Manbej,2014,6,6
0,0,0,Bab,2014,15,5
1,0,2,Harasta,2014,0,5
1,0,2,Harasta,2014,0,5
1,0,3,Harra,2014,11,5
0,0,0,Batbo,2014,11,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,3,0,Bab,2014,15,5
0,3,0,Bab,2014,15,5
0,2,0,Bab,2014,15,5
0,2,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,0,0,Bab,2014,15,5
0,1,0,Bab,2014,15,5
0,1,0,Bab,2014,15,5
1,0,0,Bab,2014,15,5
1,0,0,Bab,2014,15,5
0,1,2,Douma,2014,9,5
0,1,2,Douma,2014,15,5
0,3,2,Douma,2014,15,5
0,1,2,Douma,2014,15,5
0,0,2,Douma,2014,15,5
0,0,2,Douma,2014,15,5
0,0,0,Khanfaseh,2014,6,6
0,0,0,Bab,2014,6,6
1,0,2,Douma,2014,11,1
0,0,2,Douma,2014,11,5
1,0,2,Douma,2014,11,5
0,0,8,Binnish,2014,15,5
1,0,2,Douma,2014,11,5
1,0,2,Douma,2014,11,5
0,0,2,Douma,2014,10,5
0,0,4,Abo Hardoub,2014,6,6
0,0,4,Abo Hardoub,2014,6,6
0,0,4,Abo Hardoub,2014,6,6
0,0,4,Abo Hardoub,2014,6,6
0,0,4,Abo Hardoub,2014,6,6
0,1,2,Erbeen,2014,11,5
0,0,7,Waar,2014,11,5
0,0,2,Douma,2014,10,5
1,0,2,Douma,2014,11,5
0,0,2,Douma,2014,11,5
0,0,2,Douma,2014,11,5
0,0,4,Hajeen,2014,6,6
0,2,4,Hajeen,2014,6,6
1,0,2,Zabadany,2014,11,5
1,0,2,Hush Fara village,2014,11,1
1,0,2,Maydaaa,2014,11,1
1,0,2,Haran Al-Awameed: Jdedt Khas,2014,11,1
0,0,4,Sbikhan,2014,11,6
0,0,4,Sbikhan,2014,11,6
0,0,4,Sbikhan,2014,11,6
0,0,4,Sbikhan,2014,11,6
1,0,2,Douma,2014,11,5
0,3,2,Douma,2014,9,5
0,3,2,Douma,2014,9,5
0,0,2,Douma,2014,11,5
1,0,2,Douma,2014,11,1
1,0,2,Douma,2014,11,5
1,0,0,Tadif,2014,6,6
1,0,3,Mahajja,2014,11,6
0,2,8,Saraqib,2014,6,1
0,2,8,Saraqib,2014,6,1
1,0,10,Jordan,2014,11,6
1,0,3,Tal Shehab,2014,11,0
0,0,6,Shdadi,2014,6,6
0,0,7,Hamidiya neighborhood,2014,15,5
0,2,7,Hamidiya neighborhood,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,1,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,2,7,Waar,2014,15,5
0,1,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,2,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
1,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,2,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,0,8,Maarat Numan,2014,15,5
0,2,8,Maarat Numan,2014,15,5
0,2,3,Sheikh Miskeen,2014,5,5
0,2,3,Sheikh Miskeen,2014,5,5
0,2,3,Sheikh Miskeen,2014,5,5
0,2,3,Sheikh Miskeen,2014,5,5
0,0,3,Sheikh Miskeen,2014,5,5
0,2,3,Sheikh Miskeen,2014,5,5
0,1,3,Sheikh Miskeen,2014,5,5
0,1,3,Sheikh Miskeen,2014,5,5
0,1,3,Sheikh Miskeen,2014,5,5
0,0,3,Sheikh Miskeen,2014,5,5
0,2,3,Sheikh Miskeen,2014,5,5
0,1,3,Sheikh Miskeen,2014,5,5
0,1,3,Sheikh Miskeen,2014,5,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,1,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
1,0,8,Ariha,2014,11,5
0,1,4,Kishkiye town,2014,11,6
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Waar,2014,15,5
0,0,7,Mubarakiya,2014,15,5
0,1,6,Qamishli,2014,7,4
0,1,2,Douma,2014,9,5
1,0,3,Tseel,2014,11,0
0,0,2,Douma,2014,11,5
0,1,3,East Gharriyya,2014,15,5
0,3,3,East Gharriyya,2014,15,5
0,1,3,Msaifreh,2014,10,5
1,0,2,Douma,2014,10,5
1,0,7,Baba Amr,2014,11,6
0,0,0,Manbej,2014,6,6
0,2,0,Manbej,2014,6,6
0,0,0,Bab,2014,5,6
0,0,1,Yarmuk Camp,2014,6,0
0,0,1,Yarmuk Camp,2014,6,0
0,0,8,Saraqib,2014,6,1
0,0,8,Saraqib,2014,6,1
0,0,8,Saraqib,2014,6,1
1,0,2,Dumair,2014,4,5
0,0,3,Sheikh Miskeen,2014,9,5
0,0,0,Hur village,2014,10,1
0,0,4,Al-Dwair,2014,6,6
0,0,4,Al-Dwair,2014,6,6
0,0,4,Al-Dwair,2014,6,6
0,0,4,Al-Dwair,2014,6,6
1,0,7,Waar,2014,11,5
1,0,7,Waar,2014,11,5
0,0,4,Hawayij village,2014,15,5
0,0,2,Hamouria,2014,15,5
0,0,1,Jobar,2014,15,5
0,0,2,Erbeen,2014,15,5
0,0,2,Hamouria,2014,15,5
0,0,2,Erbeen,2014,15,5
0,0,1,Jobar,2014,15,5
0,0,2,Hamouria,2014,15,5
0,0,3,Dael,2014,10,5
0,0,3,Bosra al-Sham,2014,10,5
1,0,3,Bosra al-Sham,2014,10,5
1,0,10,Iraq,2014,6,0
1,0,3,Dael,2014,11,5
1,0,7,Karm el-Zaitoun,2014,11,5
0,0,1,Jobar,2014,15,5
0,2,1,Jobar,2014,15,5
0,0,2,Erbeen,2014,15,5
0,0,2,Hamouria,2014,15,5
0,1,2,Douma,2014,9,5
0,0,2,Douma,2014,15,5
0,0,2,Douma,2014,15,5
0,1,2,Douma,2014,15,5
0,0,2,Douma,2014,15,5
0,0,2,Douma,2014,15,5
0,0,2,Douma,2014,15,5
1,0,3,Dael,2014,11,5
1,0,3,Ebttaa,2014,11,5
1,0,3,Khirbet Ghazaleh,2014,11,5
1,0,0,Masakin Hanano,2014,11,5
0,0,0,Bab,2014,6,6
1,0,2,Jeroud,2014,11,6
0,0,7,Baba Amr,2014,6,6
0,0,2,Douma,2014,11,5
1,0,0,Anadan,2014,6,1
1,0,0,Anadan,2014,6,1
1,0,3,Sheikh Miskeen,2014,11,5
0,1,3,Dael,2014,15,5
0,2,3,Dael,2014,15,5
0,2,3,Dael,2014,15,5
0,3,3,Dael,2014,15,5
0,0,12,Tabqeh,2014,6,6
0,1,2,Deir Al-Assafir,2014,15,5
1,0,2,Hfer Fuqa,2014,11,5
1,0,3,Maaraba,2014,11,5
0,0,2,Deir Al-Asaffir,2014,15,5
0,2,2,Deir Al-Asaffir,2014,15,5
0,1,2,Deir Al-Asaffir,2014,15,5
0,3,2,Deir Al-Asaffir,2014,15,5
1,0,3,Sahem Golan,2014,11,5
1,0,3,Nafaa,2014,11,5
1,0,3,Gileen,2014,11,5
0,1,3,Naemeh,2014,4,5
0,1,3,Alma,2014,15,5
0,1,2,Marj Sultan,2014,9,5
0,1,3,Nawa,2014,5,5
0,2,3,Nawa,2014,5,5
1,0,0,Sfaireh,2014,11,6
1,0,7,Telbeiseh,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,0,Liramon,2014,11,5
0,0,3,Ajami,2014,15,5
0,0,3,Der el-adas,2014,15,5
